start,end,duration_hours
2018-01-16 19:50:00,2018-01-16 20:30:00,0.6666666666666666
2018-01-17 12:40:00,2018-01-17 13:10:00,0.5
2018-01-17 19:00:00,2018-01-17 20:50:00,1.8333333333333333
2018-01-18 04:05:00,2018-01-18 04:45:00,0.6666666666666666
2018-01-18 05:40:00,2018-01-18 06:45:00,1.0833333333333333
2018-01-18 13:35:00,2018-01-18 14:45:00,1.1666666666666667
2018-02-27 01:35:00,2018-02-27 02:15:00,0.6666666666666666
2018-02-27 04:25:00,2018-02-27 05:20:00,0.9166666666666666
2018-02-28 07:00:00,2018-02-28 07:40:00,0.6666666666666666
2018-03-08 02:40:00,2018-03-08 03:15:00,0.5833333333333334
2018-03-12 17:45:00,2018-03-12 18:35:00,0.8333333333333334
2018-05-01 17:00:00,2018-05-01 17:40:00,0.6666666666666666
2018-05-08 09:45:00,2018-05-08 10:20:00,0.5833333333333334
2018-05-08 10:40:00,2018-05-08 11:10:00,0.5
2018-05-08 20:50:00,2018-05-08 21:35:00,0.75
2018-05-09 00:35:00,2018-05-09 02:45:00,2.1666666666666665
2018-05-09 02:55:00,2018-05-09 05:30:00,2.5833333333333335
2018-05-09 06:00:00,2018-05-09 06:55:00,0.9166666666666666
2018-05-09 07:05:00,2018-05-09 07:45:00,0.6666666666666666
2018-05-09 10:55:00,2018-05-09 11:30:00,0.5833333333333334
2018-05-10 10:10:00,2018-05-10 11:10:00,1.0
2018-05-22 05:10:00,2018-05-22 06:55:00,1.75
2018-05-22 09:10:00,2018-05-22 09:40:00,0.5
2018-05-23 05:50:00,2018-05-23 06:45:00,0.9166666666666666
2018-05-23 10:05:00,2018-05-23 11:05:00,1.0
